clip_sim,gate,is_fake
0.28266922,0.5166276,1
0.32184815,0.5088051,0
0.3241268,0.4997661,0
0.2787412,0.50948924,0
0.33730134,0.4920254,0
0.18590364,0.48386094,1
0.28892666,0.49918735,1
0.3056419,0.47897968,0
0.22243918,0.49366638,1
0.25960243,0.4951248,0
0.18270245,0.49012265,1
0.29448342,0.47811422,0
0.36276338,0.49198154,0
0.3107937,0.4912324,0
0.34019542,0.51641536,1
0.27529043,0.4967575,0
0.3210035,0.4905007,0
0.27385375,0.5030069,0
0.22328806,0.5287293,1
0.24982032,0.5039626,1
0.23836665,0.50310844,1
0.2739111,0.49930537,1
0.3016056,0.4955975,1
0.31145823,0.48332873,0
0.26978648,0.47798523,0
0.25282454,0.49359345,1
0.25901747,0.5102417,1
0.28377578,0.5031262,0
0.21890588,0.50342685,1
0.23466899,0.49835768,1
0.28738528,0.49816918,0
0.31745747,0.5095957,0
0.32849622,0.50925314,1
0.31445068,0.50505704,0
0.2851159,0.49843326,0
0.2503016,0.50598,0
0.27251428,0.49396288,1
0.32901034,0.48500273,0
0.30471188,0.49013284,0
0.27845457,0.5028641,1
0.3201777,0.49486217,0
0.24541628,0.48888412,0
0.311222,0.5035054,0
0.26363307,0.48367748,0
0.3121783,0.5070165,0
0.3130519,0.5028677,0
0.16237241,0.50564414,1
0.31142193,0.50168985,1
0.25739634,0.49993363,0
0.3071884,0.48416162,0
0.3203628,0.49355796,0
0.259766,0.5062179,1
0.2986405,0.48254502,0
0.27088577,0.49374548,0
0.2748649,0.49867877,0
0.35389158,0.5210653,1
0.3232668,0.49730268,0
0.27521694,0.5225913,1
0.28987914,0.49225125,0
0.2774315,0.4693316,0
0.27451992,0.5081661,0
0.29165453,0.49553692,0
0.26945576,0.49068427,1
0.2554227,0.49911848,1
0.26208416,0.5084698,0
0.3068198,0.4919401,0
0.3427539,0.47271124,0
0.28205353,0.50875145,0
0.31044757,0.49439344,0
0.38109106,0.51394707,1
0.31517398,0.4966201,0
0.25467223,0.49214673,0
0.15072553,0.48793325,1
0.35922432,0.5188224,1
0.28411108,0.48735556,0
0.29927522,0.50341856,0
0.31114924,0.48491105,0
0.32254037,0.47707072,0
0.20784478,0.4885129,0
0.30263522,0.4885591,0
0.25575477,0.50971675,1
0.2406368,0.4791888,1
0.29252237,0.47671828,1
0.31752497,0.4897442,0
0.19221368,0.5108163,1
0.27642086,0.4836899,0
0.20033032,0.5296392,1
0.2795146,0.51380473,1
0.23455377,0.48743692,1
0.2896688,0.5044149,1
0.35761145,0.5002546,1
0.2307894,0.522835,1
0.23882735,0.49042568,0
0.27074233,0.4953378,0
0.29767504,0.50289834,0
0.29114142,0.5032781,0
0.28988856,0.50438327,1
0.2942749,0.4680299,0
0.2891413,0.52332467,1
0.36300623,0.51263374,0
0.29699028,0.50350934,0
0.23461244,0.49650946,1
0.326698,0.53416365,1
0.18164192,0.49026403,1
0.23416713,0.48167598,1
0.25759512,0.49736395,0
0.2840265,0.50666183,0
0.2968392,0.49998084,1
0.347733,0.5109963,1
0.23914577,0.49931717,0
0.2244161,0.48272696,0
0.3026868,0.48688725,0
0.26647657,0.49083748,0
0.28986952,0.50026494,0
0.25993723,0.50219125,0
0.20365626,0.499449,0
0.24375468,0.4748102,0
0.30676195,0.5102012,1
0.34622267,0.5078696,0
0.251796,0.5355393,1
0.30602938,0.49541858,0
0.35978207,0.52681464,1
0.18663411,0.4912808,1
0.14913645,0.49749103,1
0.29708695,0.495407,0
0.21073043,0.5081532,1
0.24754636,0.4956863,1
0.20441495,0.4962189,1
0.22359289,0.48784795,0
0.29454952,0.5130195,0
0.22124907,0.47791663,1
0.2794578,0.49222192,0
0.26081058,0.49534735,0
0.27260858,0.52003163,1
0.2994324,0.49393168,1
0.38718057,0.52556914,1
0.28924102,0.5132924,1
0.22346851,0.50142235,1
0.29190555,0.49334177,0
0.23679903,0.4929012,1
0.19417854,0.5034506,1
0.2546687,0.52125496,1
0.2897154,0.48893896,0
0.38088572,0.5040571,0
0.30001166,0.4896661,1
0.20815566,0.49730048,1
0.31118608,0.5012896,0
0.22706638,0.5231593,1
0.26661092,0.53102475,1
0.28078914,0.49644318,1
0.28654808,0.47818685,0
0.1543898,0.5017455,1
0.30941808,0.53242546,1
0.3170072,0.50508815,1
0.2587855,0.50441843,1
0.2725176,0.49870697,1
0.19016132,0.4810929,0
0.23780176,0.50780433,1
0.21410897,0.4902028,0
0.22094133,0.5013035,1
0.2333535,0.5033779,1
0.2480697,0.5087893,1
0.29411238,0.5197718,1
0.2543981,0.49075937,1
0.28384438,0.48702493,0
0.26679426,0.49912724,0
0.23180072,0.52002114,1
0.26163945,0.5094638,0
0.3235143,0.5003059,0
0.20317411,0.51419544,1
0.22185087,0.48924878,1
0.32024023,0.5015288,1
0.21784504,0.5006191,1
0.37832883,0.5187135,1
0.23602718,0.5164854,1
0.3011259,0.47879657,0
0.2374523,0.49941686,1
0.21685676,0.49004832,1
0.33972216,0.5241905,1
0.24171428,0.5133671,1
0.36870134,0.5014692,0
0.23687088,0.5005319,1
0.23570932,0.5139701,1
0.21232888,0.50727767,1
0.25025195,0.50611013,0
0.2402978,0.5118177,1
0.30013055,0.5033999,0
0.23581293,0.4996768,1
0.3177238,0.5001977,0
0.3361768,0.5287438,1
0.27889213,0.4916366,0
0.27716118,0.5052626,1
0.28746593,0.49878776,0
0.32731676,0.5014786,0
0.26088354,0.49222717,0
0.27890003,0.4924655,1
0.25632527,0.49586955,1
0.21120387,0.5213819,1
0.18496305,0.49172196,1
0.3215475,0.5156163,0
0.3546058,0.495483,0
0.2622307,0.5194158,1
0.26773798,0.49792257,1
0.31717908,0.5002067,1
0.2461487,0.5025329,1
0.18428603,0.50265723,1
0.24330954,0.48426017,0
0.325706,0.4993384,0
0.1921623,0.5035765,1
0.29293987,0.48372117,0
0.35705143,0.49981642,0
0.19038346,0.4922974,1
0.28755313,0.49569106,1
0.3139624,0.5059459,1
0.22071874,0.50535065,1
0.3472585,0.5054428,0
0.23953041,0.49598178,1
0.2783929,0.4722817,0
0.23781666,0.5085526,0
0.36188367,0.48983607,0
0.32741624,0.4782693,0
0.2685866,0.51064306,1
0.29341927,0.5004456,1
0.32107574,0.4901385,0
0.31929523,0.4906508,0
0.22286077,0.50763136,1
0.1627025,0.5102889,1
0.3028062,0.49197373,1
0.2484286,0.5129221,1
0.35590342,0.514811,1
0.3156546,0.5013855,0
0.28733563,0.47578678,0
0.3269261,0.48766413,0
0.3146514,0.48307383,0
0.31139785,0.4986618,1
0.26933026,0.4970344,0
0.27818745,0.48475027,0
0.20942132,0.49694502,1
0.29545593,0.48950925,0
0.30603734,0.51231414,1
0.34283617,0.53702676,1
0.21543889,0.48986804,1
0.3227038,0.48621336,0
0.23771968,0.48449942,0
0.32493123,0.4841427,0
0.18442956,0.49883747,1
0.28469908,0.507719,0
0.2579819,0.50656,1
0.2961355,0.5012071,0
0.31225914,0.49562058,0
0.27491522,0.50018734,0
0.2658853,0.49549446,0
0.22756037,0.49205613,1
0.2525401,0.4835681,1
0.30243844,0.50089365,0
0.25242633,0.50345725,1
0.28077516,0.49011028,0
0.29395038,0.501605,1
0.29348946,0.47843027,0
0.2816813,0.5043567,0
0.29224917,0.50407547,0
0.22545601,0.49268952,1
0.24315749,0.5022681,1
0.21918705,0.5042029,1
0.27648383,0.5047609,1
0.34208536,0.5102055,0
0.25867593,0.50261444,0
0.23708963,0.47797439,1
0.3534528,0.5029883,0
0.39379504,0.49804905,0
0.27725762,0.51580507,1
0.3338306,0.49498436,0
0.3537294,0.502898,0
0.29122847,0.48365593,0
0.23924094,0.5099004,0
0.20827141,0.4967966,1
0.25174403,0.5118828,1
0.2699699,0.47480145,1
0.26522845,0.48748612,0
0.25977123,0.49892202,0
0.31844598,0.49938568,1
0.140165,0.49437678,1
0.34655467,0.5140695,0
0.17498285,0.49497095,1
0.2457038,0.5190676,1
0.26212263,0.49347234,0
0.28088182,0.46924767,0
0.31421226,0.48243096,1
0.26333532,0.5044171,1
0.2571075,0.50529903,1
0.21020783,0.496056,1
0.27401394,0.49906024,1
0.36799288,0.49545166,0
0.21822762,0.49622735,1
0.18331626,0.49730182,1
0.19602512,0.4962659,1
0.32438532,0.4955028,0
0.34102786,0.52806664,1
0.2368549,0.5212081,1
0.3291939,0.51143736,0
0.28439865,0.5259337,1
0.3317739,0.49647915,0
0.2816959,0.5023246,1
0.20636067,0.500994,1
0.20352088,0.49553505,1
0.21453767,0.48587486,1
0.29601055,0.49167982,0
0.20810817,0.50354326,0
0.2984915,0.49858084,0
0.24787514,0.506279,1
0.28380394,0.5292375,1
0.23655152,0.4963663,1
0.272463,0.5162402,1
0.24497017,0.49768665,0
0.2522611,0.5148862,1
0.25912836,0.48189926,0
0.19491768,0.5067725,1
0.3697881,0.4918715,0
0.15034582,0.49223796,1
0.2544939,0.49882963,0
0.26292604,0.51541877,1
0.25073725,0.48295859,0
0.2912524,0.48221707,0
0.25104082,0.49202225,1
0.23628612,0.50285095,1
0.30338216,0.4972351,0
0.29889977,0.49350414,0
0.3361746,0.5319316,1
0.29793167,0.49277878,0
0.32059026,0.48168907,0
0.20103243,0.50746673,1
0.30994073,0.4795804,1
0.32628855,0.4856212,1
0.26573393,0.48561695,0
0.29265618,0.50384647,0
0.3405962,0.50961757,0
0.2627651,0.48775044,0
0.28934446,0.48225632,0
0.26957744,0.49567786,0
0.159888,0.50374675,1
0.21888345,0.49654746,1
0.30384248,0.4966217,1
0.24889654,0.5086937,1
0.27150095,0.510189,1
0.2927069,0.500656,1
0.18026917,0.5050249,1
0.29043937,0.5267715,1
0.2806749,0.49137378,1
0.29423034,0.49912563,0
0.377608,0.4973742,0
0.24688593,0.51091367,1
0.18870349,0.49548998,1
0.21175471,0.5126039,0
0.23797306,0.507369,1
0.19904867,0.4796833,1
0.23852326,0.49437222,1
0.2811576,0.49104032,0
0.26370174,0.5000376,1
0.2878251,0.541359,1
0.22536105,0.5053924,1
0.23604044,0.49945197,1
0.25601858,0.5001487,1
0.28153932,0.49952552,0
0.17919254,0.50477844,1
0.2465257,0.5040721,1
0.2034795,0.50445956,0
0.30429327,0.50846153,0
0.3087726,0.5013919,0
0.28076392,0.490833,1
0.15728047,0.48693052,1
0.27932107,0.5095671,0
0.22539057,0.50076926,0
0.24669933,0.4924183,1
0.1997907,0.48926345,0
0.3217507,0.50580233,1
0.330847,0.51122904,0
0.2582875,0.49182224,0
0.17890294,0.48705623,1
0.26732323,0.5006005,0
0.3074797,0.49563432,0
0.30463305,0.48835662,0
0.21133792,0.5075438,1
0.3291641,0.50817806,0
0.2988633,0.50004005,1
0.28536797,0.5054636,1
0.3148107,0.50232476,1
0.28503695,0.49437472,0
0.2874576,0.5140641,0
0.3073077,0.50006455,0
0.3552449,0.4826273,0
0.27769387,0.5008095,0
0.20466305,0.49451423,1
0.2549557,0.50213724,1
0.3052907,0.50167423,0
0.33077532,0.49745432,0
0.32247585,0.50433415,0
0.27161512,0.5002711,0
0.3631242,0.4809076,0
0.30242136,0.49580446,1
0.27372804,0.52331656,1
0.3275107,0.5086228,0
0.15273403,0.48875752,1
0.24987201,0.4959738,1
0.37412116,0.5076513,0
0.30676493,0.48171213,0
0.260909,0.48293862,0
0.15992193,0.47860527,1
0.2352694,0.48907742,1
0.30284992,0.50321233,1
0.26905003,0.50285625,0
0.20092815,0.5030393,1
0.26983523,0.4974384,1
0.31953728,0.48945192,0
0.2732544,0.49112758,0
0.3367188,0.48336533,0
0.19644633,0.49726272,1
0.2608409,0.48410878,0
0.28224006,0.4965651,0
0.28450623,0.4927269,0
0.2900487,0.51257074,0
0.3302095,0.5019122,0
0.21650957,0.5297789,1
0.3094427,0.47473308,0
0.1881471,0.494265,1
0.28695136,0.4895552,0
0.22577834,0.4826405,0
0.35745543,0.5001034,1
0.3174417,0.5143196,0
0.29589826,0.5009811,1
0.3539971,0.5025848,0
0.33957314,0.482932,1
0.25132167,0.48861313,0
0.24991713,0.5230258,1
0.30703145,0.50210243,0
0.15842737,0.49273017,1
0.27688092,0.48300955,0
0.33249962,0.50580215,1
0.2631073,0.49690354,0
0.2139775,0.5073605,0
0.28363097,0.48982844,0
0.28324178,0.49673566,0
0.20327213,0.50229317,1
0.25033835,0.5023424,1
0.33636546,0.4942902,0
0.31854683,0.50549173,0
0.24241823,0.49324203,0
0.32457924,0.48715052,0
0.34074348,0.5096831,0
0.24387015,0.5332168,1
0.2060882,0.5080475,1
0.19162977,0.48766002,1
0.3165242,0.50937253,0
0.26340973,0.4868286,0
0.3371999,0.5098625,0
0.25783536,0.50494933,1
0.33919477,0.5040347,0
0.26631624,0.505662,0
0.30635065,0.49422383,0
0.3206893,0.494565,0
0.25802505,0.5129991,1
0.27763873,0.49725124,0
0.27033696,0.49908933,1
0.2920733,0.48809865,0
0.1945981,0.4984497,1
0.21943152,0.4928117,0
0.33192664,0.48462597,1
0.20811127,0.48839054,1
0.3778866,0.5154081,0
0.33697468,0.5333713,1
0.26773137,0.507804,1
0.28618154,0.50208503,1
0.2825668,0.52609724,1
0.25294197,0.49803147,0
0.35168326,0.49680343,0
0.3078095,0.48929736,0
0.19666344,0.51263493,1
0.35848463,0.4991759,0
0.42289168,0.48565635,0
0.32680002,0.50392073,0
0.2759679,0.5065228,0
0.26481718,0.50860506,1
0.2500883,0.5064668,1
0.29512143,0.5000363,0
0.26845413,0.52227336,1
0.24242678,0.50831074,1
0.29074085,0.49025095,0
0.28090936,0.5064528,1
0.25357968,0.4945717,1
0.3658099,0.50471616,0
0.22519511,0.5048306,1
0.2502284,0.47899732,0
0.31998247,0.4788693,0
0.22210085,0.4872949,0
0.32359368,0.49979368,0
0.30131012,0.48333216,0
0.23084915,0.4845774,1
0.21374774,0.50788015,1
0.29158503,0.49660215,0
0.26433417,0.50202006,0
0.3194391,0.5089491,1
0.30502662,0.49725667,1
0.26066184,0.5061752,1
0.32785958,0.51492846,1
0.27816215,0.47988322,0
0.19536857,0.4831468,0
0.24661994,0.49546936,1
0.27491453,0.5281171,1
0.29611906,0.49774823,1
0.30592564,0.50421447,1
0.22578135,0.4959607,0
0.32048985,0.49111816,0
0.22477235,0.49476528,1
0.31808016,0.5144761,1
0.30341512,0.5042446,1
0.26506293,0.49818018,1
0.30022568,0.4972535,0
0.33887738,0.5121283,0
0.28102615,0.47749218,0
0.37039846,0.49661314,0
0.24381752,0.48785815,0
0.22817448,0.5060317,1
0.24647236,0.49089804,1
0.10900623,0.48777518,1
0.19094495,0.49863204,0
0.26217866,0.49781653,0
0.30435073,0.49716333,0
0.32996666,0.48702535,0
0.32920298,0.497552,0
0.28958073,0.5035623,0
0.3197345,0.4898704,0
0.27696273,0.49347624,0
0.20516235,0.52681917,1
0.26035318,0.49440932,0
0.21786736,0.50060636,1
0.27894992,0.5070439,0
0.3028748,0.48094192,0
0.27209175,0.5052379,0
0.3612132,0.506803,0
0.2852653,0.52205527,1
0.293814,0.50827074,0
0.31467932,0.49285984,0
0.23958787,0.49393904,1
0.30110246,0.49843574,0
0.34643552,0.47561398,1
0.24376786,0.5048778,0
0.16835412,0.49359933,1
0.3269902,0.5082436,0
0.3174404,0.52222824,1
0.33136845,0.47680953,0
0.20190573,0.5026388,1
0.30779538,0.5069648,0
0.31231496,0.48926473,0
0.25356635,0.48576155,0
0.32403082,0.5246039,1
0.20603287,0.49864343,1
0.27168292,0.49698594,0
0.23926425,0.4813769,0
0.18632916,0.5030605,1
0.22538354,0.50856173,1
0.30032355,0.50484544,0
0.30689457,0.49841222,1
0.29419017,0.47895432,0
0.29793298,0.49776646,1
0.348543,0.48643914,0
0.25709403,0.50716823,1
0.2667677,0.5172431,1
0.21510172,0.4982272,1
0.2648826,0.5048223,0
0.26032826,0.49204662,1
0.25499564,0.49917677,0
0.29404956,0.5115359,0
0.35574055,0.4950491,0
0.31572717,0.48083627,0
0.30745167,0.49297187,0
0.3417939,0.506902,1
0.23511371,0.49291435,0
0.28002954,0.5067968,1
0.24528946,0.5037891,1
0.21906681,0.48344767,1
0.28198516,0.4845948,0
0.29836553,0.51646066,0
0.31280708,0.5072458,0
0.25585833,0.49751285,0
0.2533157,0.48960736,0
0.28763932,0.49849916,0
0.3231095,0.48765004,0
0.29528964,0.512989,0
0.32589552,0.4754876,0
0.25883976,0.48409042,0
0.31402236,0.48615423,0
0.27234557,0.48580316,0
0.3197351,0.47447714,0
0.27244136,0.49156573,0
0.28798175,0.50928706,1
0.25932324,0.5041396,0
0.35744667,0.50482184,0
0.2795032,0.49148032,0
0.27611816,0.5030651,1
0.29170358,0.49292645,1
0.24236563,0.52535844,1
0.39186114,0.5030019,0
0.31678832,0.5060501,0
0.123712614,0.4961156,1
0.31586346,0.5319914,1
0.24587765,0.5088662,1
0.30780643,0.5007258,0
0.20897847,0.5036011,1
0.3252673,0.4899516,0
0.2858002,0.49031505,0
0.26181194,0.50782424,1
0.2712929,0.5072052,1
0.2894653,0.49497625,0
0.26956165,0.49468812,0
0.36087736,0.51648027,0
0.1873445,0.49568972,1
0.20584445,0.49982366,1
0.32037005,0.50511116,0
0.33784503,0.4983591,0
0.24608806,0.5036958,1
0.2925068,0.501974,0
0.2273781,0.482383,1
0.37796032,0.4915581,0
0.20700163,0.5029822,1
0.3313462,0.5054816,0
0.27090278,0.49280837,0
0.19049448,0.49106684,0
0.25845718,0.5053455,1
0.25560063,0.49175462,0
0.33488154,0.50878847,0
0.1946189,0.48785248,0
0.29773137,0.5111968,1
0.31570444,0.49380723,0
0.3229416,0.504036,0
0.31450427,0.5042334,0
0.25774604,0.512894,0
0.30352426,0.47818157,0
0.29716724,0.49391457,0
0.28558552,0.4703299,0
0.21154635,0.49674165,1
0.23113224,0.5054788,0
0.32255325,0.5005064,0
0.2304974,0.5009796,1
0.34031928,0.5074765,0
0.21706,0.50293785,1
0.30090535,0.5088824,0
0.18201783,0.47625813,1
0.33583072,0.5091882,0
0.2839737,0.51701516,1
0.33335698,0.4910721,0
0.28843597,0.5217101,0
0.32364023,0.49127218,0
0.33942872,0.49040017,0
0.3628797,0.50015545,0
0.31092578,0.4931266,0
0.2895121,0.48410276,0
0.2639008,0.4791254,0
0.31181562,0.4870129,1
0.40723407,0.5107958,0
0.2878633,0.49293688,0
0.19966403,0.49112296,1
0.32393706,0.52244157,0
0.3262388,0.4995143,0
0.30364925,0.49936077,0
0.29158354,0.49865213,0
0.3179103,0.5067608,0
0.21563177,0.4925588,1
0.28352684,0.48750052,0
0.19241962,0.4926046,1
0.3030675,0.49611816,0
0.2799724,0.47453758,0
0.24132279,0.5147857,1
0.27583355,0.48557138,0
0.22075918,0.48740137,0
0.38047075,0.51280373,0
0.27622432,0.4814024,0
0.22384548,0.51588446,1
0.28053707,0.5141832,0
0.29328066,0.49815667,1
0.32176507,0.5073754,0
0.1882323,0.5030899,1
0.26525423,0.49931833,1
0.23787034,0.49364746,1
0.3327528,0.5110538,1
0.28375137,0.49780372,0
0.2976659,0.50437266,1
0.2848252,0.5121302,1
0.3753736,0.50065273,0
0.3662976,0.4794494,0
0.32317197,0.48542574,0
0.24157535,0.49302587,1
0.2858308,0.5169938,1
0.3207326,0.50011206,0
0.31788266,0.5042419,0
0.2742862,0.49269402,1
0.24974763,0.5146529,1
0.20615828,0.49539432,1
0.36564824,0.49732527,0
0.23585422,0.4878038,0
0.3533778,0.49098182,0
0.3521288,0.50052786,0
0.3038401,0.49610826,0
0.28619307,0.48820624,0
0.26792598,0.50558513,1
0.19622609,0.50144273,1
0.19943884,0.5010037,1
0.25415736,0.4853228,0
0.32053995,0.49807835,1
0.28724322,0.4882773,0
0.2262997,0.5050394,1
0.28329784,0.5054386,1
0.32107425,0.491297,0
0.208101,0.5092012,1
0.31670162,0.5019861,1
0.17068811,0.49915472,1
0.30682796,0.5111061,1
0.23902476,0.50601864,1
0.29326278,0.50523585,1
0.30686194,0.48108387,0
0.3099339,0.49775365,0
0.26596895,0.49943432,1
0.34592384,0.4908661,0
0.23987481,0.48448884,0
0.26067618,0.4884766,0
0.29703432,0.49531356,0
0.27120915,0.47712204,1
0.2967375,0.5238368,1
0.2671402,0.50116533,1
0.33060917,0.49904907,0
0.34490776,0.4970758,0
0.31548947,0.49156997,0
0.29219708,0.51342845,1
0.33176053,0.49363804,0
0.17947915,0.49054417,1
0.20963994,0.49253103,1
0.2449843,0.49678707,0
0.27663016,0.4822111,1
0.3159679,0.5036486,0
0.26017883,0.49303994,0
0.2869373,0.50174046,0
0.27176064,0.50435776,0
0.30828226,0.51325697,1
0.31493622,0.5076215,0
0.27326697,0.49942744,0
0.28721014,0.50046927,1
0.28262526,0.49602064,0
0.15446302,0.4940356,1
0.30852878,0.4938477,1
0.24499005,0.51186025,1
0.35856748,0.5018133,0
0.25507486,0.4889513,0
0.28213975,0.4914082,0
0.3109085,0.52646726,1
0.31364754,0.48934445,0
0.19627872,0.51439255,1
0.24923918,0.50003916,1
0.24585079,0.5196109,1
0.2363357,0.47613242,0
0.21895245,0.48768643,1
0.25551373,0.49244365,0
0.2925951,0.4982048,0
0.28085643,0.478851,0
0.36663032,0.50922805,0
0.31784892,0.493541,0
0.3427025,0.50189084,0
0.2261154,0.5007553,1
0.2905872,0.5047458,0
0.35337418,0.511992,0
0.22616996,0.49715284,1
0.34073842,0.49480292,0
0.28684705,0.5068166,1
0.28099447,0.48864445,1
0.2555719,0.5167405,0
0.23097281,0.51045495,0
0.28100318,0.48206687,0
0.22267225,0.50691,1
0.20940492,0.49174583,1
0.16914669,0.49466696,1
0.27146938,0.5036607,1
0.29756573,0.50746024,1
0.2633353,0.5126529,0
0.27349207,0.49036577,0
0.3408204,0.50204974,1
0.29302338,0.48422444,0
0.33968762,0.49324068,0
0.3193159,0.49610576,1
0.33314034,0.4788251,0
0.3125971,0.48968717,0
0.27081752,0.50685126,1
0.28175753,0.5024445,0
0.2425401,0.49374124,1
0.3018664,0.49107304,0
0.2227659,0.49974558,1
0.25526285,0.51174515,0
0.25657466,0.5032713,1
0.3137049,0.4947866,1
0.1269724,0.47840676,1
0.3499092,0.5072271,0
0.33569673,0.50898844,0
0.25171497,0.51069266,1
0.28397715,0.52271134,1
0.27808076,0.50684637,1
0.31315696,0.49692616,0
0.32713646,0.49953803,0
0.23540843,0.50086445,0
0.31016937,0.49683043,0
0.29660478,0.50041276,0
0.23011702,0.49713945,1
0.22149855,0.4978136,1
0.2823152,0.49079657,0
0.2956698,0.50452894,1
0.3284564,0.496955,0
0.2940691,0.4848591,0
0.2747183,0.48578772,0
0.26148912,0.487566,1
0.31818947,0.5121929,1
0.28326234,0.49595818,0
0.21380351,0.5032616,0
0.26334417,0.48252225,0
0.22162071,0.49383685,1
0.31338048,0.49359322,0
0.34540927,0.49254167,0
0.26833165,0.50197595,1
0.28751642,0.4925927,0
0.23935503,0.5093791,1
0.29040277,0.49389338,0
0.2728587,0.5085747,1
0.32367,0.5045875,0
0.24543023,0.49417844,0
0.28461987,0.5124743,0
0.24310601,0.5045051,1
0.26378924,0.5004217,1
0.32233164,0.49780735,1
0.2552667,0.5089949,1
0.30966264,0.5008637,1
0.2910153,0.49516058,0
0.33810943,0.50476253,0
0.20406707,0.49928418,0
0.19754463,0.50754356,1
0.2209287,0.5005489,0
0.28008223,0.50412077,0
0.25259736,0.52705485,1
0.26202497,0.5044286,1
0.24787498,0.50701946,1
0.21922508,0.502431,1
0.19574061,0.47694722,1
0.23340051,0.497825,0
0.29986644,0.50368816,0
0.3523559,0.50669104,0
0.16251847,0.48936275,1
0.35024914,0.50520176,0
0.29280537,0.49257755,0
0.2709445,0.50558096,0
0.24747229,0.4919816,0
0.32843912,0.51315695,1
0.32034153,0.50015813,0
0.23820001,0.50838333,1
0.19630702,0.49953318,0
0.3113463,0.5081945,0
0.1825786,0.50861436,1
0.29236048,0.5076743,0
0.2819193,0.50332624,1
0.28682435,0.5111754,1
0.2884369,0.50687635,1
0.27512658,0.47354117,0
0.3272633,0.526484,1
0.26202902,0.5056347,1
0.29741678,0.48895875,0
0.2192013,0.5128195,1
0.33511806,0.503777,0
0.27201748,0.4999191,0
0.30920514,0.50400704,1
0.296521,0.4885747,0
0.30716962,0.48271093,0
0.28918797,0.5031182,0
0.18753631,0.50547534,1
0.23079771,0.51566106,1
0.30306065,0.5119649,1
0.26467252,0.50214714,0
0.25924864,0.49973798,0
0.28739858,0.487602,0
0.19347917,0.49911246,1
0.3242889,0.49693027,0
0.29861563,0.5079288,0
0.2194302,0.5011854,1
0.2513508,0.48825812,0
0.30922326,0.482993,0
0.29628712,0.49534884,0
0.3151672,0.47690544,0
0.25490704,0.5026487,1
0.27697152,0.49867097,0
0.37295222,0.48065722,0
0.26979265,0.48195842,0
0.28770489,0.5047744,0
0.2922712,0.47761646,0
0.21837611,0.49164417,0
0.21159537,0.492841,1
0.34801507,0.5031122,1
0.16730721,0.4723946,1
0.24168119,0.506614,1
0.19515933,0.49494386,1
0.21773693,0.50345814,1
0.32677132,0.4980695,1
0.30707937,0.48258862,0
0.3150965,0.53081036,1
0.20992541,0.5094438,1
0.2830518,0.49278137,0
0.29892993,0.5032243,0
0.35024792,0.5093517,0
0.16368163,0.4970391,1
0.27942795,0.49478874,0
0.35879663,0.4971844,0
0.28425652,0.50211537,0
0.30838636,0.4916084,1
0.2722594,0.505354,1
0.2440396,0.5054344,1
0.2041424,0.50346726,1
0.32374245,0.4918456,0
0.27700642,0.50208193,0
0.30253083,0.5034388,0
0.2790957,0.51240224,1
0.3368612,0.50202537,0
0.24143317,0.5116471,1
0.34164318,0.5016834,1
0.26856673,0.4965525,1
0.3227181,0.50967556,0
0.23987195,0.5055526,0
0.34429687,0.5025559,0
0.29133147,0.5079178,1
0.30348364,0.5000331,0
0.25918975,0.5039973,1
0.2894246,0.48180577,0
0.38349062,0.5056028,1
0.27747875,0.49781093,0
0.29462934,0.4984846,0
0.31933707,0.49538657,0
0.25292817,0.48208237,0
0.37024662,0.5168185,0
0.31267834,0.49510184,0
0.18919572,0.49586812,1
0.28801113,0.49455833,0
0.328464,0.49606243,0
0.25312728,0.4976642,1
0.2727536,0.5025529,0
0.2849455,0.49927285,1
0.30746013,0.49966958,1
0.21990523,0.4964181,1
0.30640674,0.4889116,1
0.25368518,0.49465588,0
0.36123773,0.5125754,0
0.21677649,0.49916998,0
0.24556965,0.49473253,1
0.23063129,0.49249676,0
0.21817783,0.5136723,1
0.2933196,0.49615446,0
0.27332574,0.4913638,0
0.36391357,0.46774945,0
0.28826886,0.5093397,0
0.17009225,0.49150822,1
0.23689619,0.48536554,0
0.29687226,0.49127126,0
0.24742195,0.4920303,1
0.3287138,0.49100685,0
0.31573114,0.502657,1
0.25445414,0.51419026,1
0.32315063,0.4883677,0
0.27777395,0.5074558,1
0.22724858,0.5025137,1
0.33381492,0.497878,0
0.29527766,0.48485193,0
0.1843242,0.49973044,1
0.19462782,0.5081795,1
0.3499218,0.5039298,0
0.19336587,0.4850935,1
0.18325537,0.4953291,1
0.20991656,0.5081726,1
0.21387799,0.4953054,0
0.32485995,0.5121774,0
0.35947698,0.49686924,0
0.30345586,0.4998277,0
0.25990614,0.50390315,1
0.29547393,0.4960653,0
0.2945627,0.48983276,1
0.22354019,0.5103696,1
0.31363165,0.5026746,1
0.34614533,0.51281804,0
0.325365,0.48713365,0
0.21499678,0.506793,1
0.29088256,0.5085046,0
0.3237271,0.5002217,0
0.27613908,0.50647134,0
0.299901,0.4890283,0
0.2826752,0.49176434,0
0.24135455,0.508254,1
0.33832616,0.5076176,0
0.26051995,0.48805895,0
0.350901,0.5033607,0
0.3061386,0.49173784,0
0.1774723,0.4948634,1
0.28235474,0.4882885,0
0.34193105,0.5060646,0
0.33499986,0.50528485,0
0.2992112,0.4794651,0
0.2869704,0.5031857,0
0.3265823,0.51953787,1
